game_id,team1_id,tore_heim,tore_aus,team2_id,liga,datetime,tor_diff,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
24,35,3,1,10,bundesliga,1963-09-07,2,538.0,1617.0,4268.0,806.0,2197.0,5126.0,419.0,3435.0,5365.0,757.0,1813.0,2298.0,4180.0,2364.0,390.0,4780.0,4658.0,4042.0,2849.0,769.0,1703.0,5362.0
25,11,2,0,33,bundesliga,1963-09-14,2,1447.0,1693.0,2384.0,601.0,406.0,5418.0,3.0,628.0,3386.0,5261.0,4541.0,2099.0,1435.0,144.0,5344.0,2149.0,909.0,2650.0,3399.0,1953.0,100.0,4745.0
26,10,2,1,18,bundesliga,1963-09-14,1,2298.0,2364.0,4780.0,2985.0,4658.0,4042.0,701.0,2849.0,769.0,1703.0,5362.0,400.0,2234.0,3613.0,3198.0,3868.0,2233.0,2376.0,3558.0,4461.0,3443.0,949.0
27,9,1,3,40,bundesliga,1963-09-14,-2,1741.0,3465.0,950.0,1889.0,5224.0,1299.0,706.0,85.0,2628.0,1145.0,597.0,708.0,5267.0,550.0,615.0,3078.0,3522.0,4716.0,2429.0,3951.0,818.0,2442.0
28,54,3,0,39,bundesliga,1963-09-14,3,1973.0,177.0,4484.0,3456.0,3253.0,3185.0,4914.0,1356.0,3379.0,1882.0,3567.0,1912.0,3440.0,302.0,1488.0,2872.0,3468.0,2824.0,1200.0,247.0,1162.0,407.0
29,25,3,0,28,bundesliga,1963-09-14,3,4113.0,2687.0,5278.0,2129.0,639.0,5218.0,2959.0,4273.0,864.0,1526.0,1545.0,3084.0,3120.0,5377.0,3420.0,2254.0,2371.0,5505.0,3136.0,1428.0,1138.0,3942.0
30,49,2,2,35,bundesliga,1963-09-14,0,1533.0,1091.0,1844.0,4336.0,1165.0,2711.0,1065.0,4691.0,2114.0,663.0,877.0,538.0,1617.0,4268.0,806.0,2197.0,5126.0,419.0,3435.0,5365.0,757.0,1813.0
31,42,2,2,26,bundesliga,1963-09-14,0,5277.0,2190.0,1267.0,294.0,2187.0,3837.0,426.0,1482.0,1057.0,631.0,5462.0,1937.0,1834.0,3110.0,3335.0,1254.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0
32,2,1,1,52,bundesliga,1963-09-14,0,1298.0,5448.0,3492.0,1487.0,4188.0,3154.0,4702.0,1261.0,5225.0,4167.0,1677.0,3614.0,4239.0,1625.0,1243.0,2710.0,4871.0,9.0,1664.0,2698.0,3387.0,4912.0
33,40,0,3,49,bundesliga,1963-09-21,-3,708.0,5267.0,550.0,615.0,3078.0,3522.0,4716.0,2429.0,3951.0,976.0,2442.0,1533.0,4181.0,1091.0,1844.0,1165.0,2711.0,1065.0,4691.0,663.0,877.0,4.0
34,28,1,1,9,bundesliga,1963-09-21,0,3084.0,3120.0,5377.0,3420.0,2254.0,2371.0,5505.0,3136.0,1428.0,3942.0,2785.0,1741.0,3811.0,3465.0,1889.0,5224.0,1299.0,706.0,85.0,1496.0,2756.0,597.0
35,39,3,0,11,bundesliga,1963-09-21,3,2374.0,3440.0,302.0,3479.0,3688.0,674.0,2872.0,2824.0,1582.0,1162.0,407.0,1447.0,1693.0,2384.0,601.0,406.0,1227.0,3.0,628.0,3386.0,5261.0,4541.0
36,33,1,3,10,bundesliga,1963-09-21,-2,2099.0,1435.0,144.0,5344.0,909.0,2650.0,3906.0,3399.0,2531.0,4581.0,4745.0,2298.0,4180.0,2364.0,2985.0,4658.0,4042.0,2849.0,1703.0,1866.0,1453.0,5362.0
37,52,3,0,25,bundesliga,1963-09-21,3,3614.0,4239.0,1625.0,1243.0,2710.0,4871.0,9.0,1664.0,2698.0,1291.0,4912.0,4113.0,2687.0,5278.0,2129.0,639.0,4478.0,5218.0,2959.0,4273.0,1526.0,1545.0
38,26,4,2,2,bundesliga,1963-09-21,2,1937.0,1834.0,3110.0,3335.0,2396.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0,1298.0,5448.0,610.0,3492.0,4188.0,477.0,3154.0,4702.0,1261.0,4167.0,1677.0
39,18,3,5,42,bundesliga,1963-09-21,-2,400.0,2234.0,1829.0,3868.0,2233.0,3961.0,4527.0,2376.0,4461.0,352.0,3443.0,5277.0,2190.0,1267.0,294.0,2187.0,3837.0,426.0,3952.0,1057.0,5462.0,885.0
40,35,1,0,54,bundesliga,1963-09-21,1,538.0,1617.0,4268.0,806.0,2197.0,5126.0,419.0,3435.0,5365.0,757.0,1813.0,1973.0,177.0,4484.0,3456.0,3253.0,3185.0,4914.0,1356.0,3379.0,1882.0,3567.0
41,9,3,0,52,bundesliga,1963-10-05,3,1741.0,3811.0,3465.0,1889.0,5224.0,706.0,85.0,1496.0,2628.0,86.0,597.0,3614.0,4239.0,1625.0,1243.0,2710.0,4871.0,9.0,1664.0,2698.0,1291.0,4912.0
42,25,0,0,26,bundesliga,1963-10-05,0,4113.0,2687.0,5278.0,2129.0,639.0,5218.0,2959.0,4273.0,1241.0,807.0,1545.0,1937.0,1834.0,3110.0,3335.0,1254.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0
43,49,4,3,28,bundesliga,1963-10-05,1,1533.0,4181.0,1091.0,1844.0,4336.0,1165.0,2711.0,1065.0,4691.0,663.0,877.0,2861.0,5377.0,3420.0,174.0,2254.0,5505.0,3136.0,1428.0,1138.0,3942.0,2785.0
44,2,3,1,18,bundesliga,1963-10-05,2,1298.0,5448.0,610.0,3492.0,4188.0,3154.0,4702.0,1261.0,1677.0,2473.0,4105.0,400.0,2234.0,3198.0,3868.0,2233.0,3961.0,2376.0,4461.0,352.0,3443.0,949.0
45,42,2,4,33,bundesliga,1963-10-05,-2,4490.0,2190.0,1267.0,294.0,2187.0,3837.0,426.0,3952.0,1057.0,5462.0,885.0,2099.0,1435.0,144.0,5344.0,1355.0,2650.0,3906.0,4657.0,3399.0,4581.0,4745.0
46,54,5,1,40,bundesliga,1963-10-05,4,1973.0,177.0,4484.0,3456.0,3253.0,2203.0,3185.0,1356.0,3379.0,1882.0,3567.0,708.0,5267.0,550.0,615.0,3522.0,4716.0,2429.0,3951.0,818.0,976.0,2442.0
47,11,4,3,35,bundesliga,1963-10-05,1,1447.0,1693.0,2384.0,406.0,5418.0,1227.0,3.0,2053.0,3386.0,5261.0,4541.0,538.0,1617.0,4268.0,806.0,2197.0,5126.0,419.0,1761.0,5365.0,757.0,1813.0
48,10,3,0,39,bundesliga,1963-10-05,3,1841.0,4180.0,2364.0,390.0,2985.0,4658.0,4042.0,701.0,2849.0,769.0,1703.0,1912.0,302.0,3479.0,1612.0,3688.0,674.0,2872.0,2824.0,1582.0,1162.0,407.0
49,40,1,2,11,bundesliga,1963-10-12,-1,708.0,5267.0,550.0,615.0,4716.0,2429.0,3951.0,818.0,976.0,2442.0,51.0,1447.0,1693.0,2384.0,406.0,5418.0,1227.0,3.0,2053.0,3386.0,5261.0,4541.0
50,39,2,1,49,bundesliga,1963-10-12,1,1912.0,4908.0,302.0,3479.0,1203.0,674.0,2872.0,2824.0,247.0,1162.0,407.0,1533.0,4181.0,1091.0,1844.0,4336.0,1165.0,2711.0,1065.0,4691.0,663.0,877.0
51,33,0,3,2,bundesliga,1963-10-12,-3,2099.0,1435.0,144.0,1355.0,2149.0,2650.0,3906.0,4657.0,3399.0,4581.0,4745.0,1298.0,5448.0,610.0,3492.0,4188.0,3154.0,4702.0,1261.0,4167.0,1677.0,2473.0
52,52,5,0,42,bundesliga,1963-10-12,5,3614.0,3895.0,1625.0,1243.0,2710.0,3682.0,4871.0,9.0,1664.0,1291.0,4912.0,5277.0,1267.0,540.0,294.0,2187.0,3837.0,3952.0,1380.0,1057.0,5462.0,885.0
53,18,2,4,25,bundesliga,1963-10-12,-2,400.0,2234.0,3198.0,3868.0,2233.0,4527.0,3558.0,4461.0,352.0,3443.0,949.0,4113.0,2687.0,5278.0,2129.0,639.0,5218.0,2959.0,4273.0,1241.0,1526.0,1545.0
54,35,2,2,9,bundesliga,1963-10-12,0,538.0,1617.0,4268.0,2197.0,5126.0,419.0,4424.0,5365.0,757.0,1813.0,72.0,1741.0,3811.0,3465.0,1889.0,5224.0,85.0,1496.0,2628.0,2756.0,86.0,597.0
55,28,4,2,54,bundesliga,1963-10-12,2,167.0,5377.0,3420.0,174.0,2112.0,2371.0,5505.0,3136.0,1428.0,4285.0,2785.0,1973.0,177.0,4484.0,3253.0,2405.0,2203.0,3185.0,1356.0,3379.0,1882.0,3567.0
56,26,1,2,10,bundesliga,1963-10-12,-1,1937.0,1834.0,3110.0,3335.0,1254.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0,1841.0,4180.0,2364.0,390.0,2985.0,4658.0,4042.0,701.0,769.0,1703.0,5362.0
57,11,1,1,28,bundesliga,1963-10-19,0,1447.0,1693.0,2384.0,601.0,406.0,1227.0,3.0,2053.0,3386.0,5261.0,4541.0,167.0,5377.0,3420.0,174.0,2112.0,2371.0,5505.0,3136.0,1428.0,4285.0,2785.0
58,9,3,1,18,bundesliga,1963-10-19,2,1741.0,3465.0,1889.0,5224.0,85.0,1496.0,2628.0,86.0,1145.0,597.0,1809.0,886.0,2234.0,1829.0,3868.0,2233.0,2376.0,3558.0,4461.0,352.0,3443.0,949.0
59,54,5,0,52,bundesliga,1963-10-19,5,1973.0,177.0,4484.0,45.0,3253.0,2203.0,3185.0,1356.0,3379.0,1882.0,3567.0,3614.0,3895.0,1625.0,1243.0,2710.0,3682.0,4871.0,9.0,1664.0,1291.0,4912.0
60,25,1,0,33,bundesliga,1963-10-19,1,4113.0,2687.0,5278.0,2129.0,639.0,5218.0,2959.0,4273.0,1526.0,2397.0,1545.0,2099.0,1435.0,3126.0,1355.0,909.0,2650.0,4657.0,3399.0,2531.0,4581.0,5040.0
61,49,3,0,26,bundesliga,1963-10-19,3,1533.0,4181.0,1091.0,1844.0,4336.0,1165.0,2711.0,4691.0,663.0,877.0,5165.0,1937.0,1834.0,3110.0,3335.0,2396.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0
62,42,0,2,35,bundesliga,1963-10-19,-2,5277.0,2190.0,2346.0,540.0,294.0,2187.0,3837.0,5533.0,631.0,5462.0,885.0,870.0,1617.0,4268.0,2197.0,5126.0,419.0,4424.0,5365.0,757.0,1813.0,72.0
